,Unnamed: 0,id,title,release_date,revenue,runtime,adult,budget,overview,popularity,poster_path,genres,keywords,year,actors,emotions,director
694,694,341174,Fifty Shades Darker,2017-02-08,378827494,118,False,55000000,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",58.367,/7CBO9GhsUeMSsWQb47WTPZnKjdj.jpg,"['Drama', 'Romance']","based on novel or book, boat, eroticism, kiss, sequel, bdsm",2017,"['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson', 'Eloise Mumford', 'Bella Heathcote', 'Rita Ora', 'Jennifer Ehle', 'Luke Grimes', 'Victor Rasuk', 'Max Martini', 'Bruce Altman', 'Kim Basinger', 'Marcia Gay Harden', 'Andrew Airlie', 'Robinne Lee', 'Amy Price-Francis', 'Fay Masterson', 'Dylan Neal', 'Ryker Brown', 'Logan Brown', 'John Callander', 'Carmen Dollard', 'Ellen Ewusie', 'Elizabeth McLaughlin', 'Albert Nicholas', 'Stephan Miers', 'Michael Meneer', 'Michael St. John Smith', 'Derek Green', 'Michelle Harrison', 'Mark DeCarlo', 'Bill Dow', 'Ashleigh LaThrop', 'Stephanie Florian', 'Julia Dominczak', 'Shiraine Haas', 'Colin Lawrence', 'Lucia Walters', 'Brooke Johnston', 'Paniz Zade', 'Carmel Amit', 'Isaiah Dobbs', 'José James', 'Otis Brown', 'Aaron Parks', 'Josh Hari', 'Rob Compton', 'Peter Boulanger', 'Neezar Joseph', 'Ryan Mellors', 'Chris Murdoch']","['desire', 'conflict']",James Foley
695,695,39108,Dragon Ball Z: Wrath of the Dragon,1995-07-15,24000000,51,False,0,The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,58.315,/4ybkLEVCvwQEzh7Lq1zsCmda5A4.jpg,"['Animation', 'Action', 'Science Fiction']","martial arts, based on manga, martial artist, anime",1995,"['Masako Nozawa', 'Takeshi Kusao', 'Mayumi Tanaka', 'Hiromi Tsuru', 'Masaharu Satô', 'Yuko Minaguchi', 'Ryo Horikawa', 'Hiro Yuuki', 'Juji Matsuda', 'Nobuhiko Kazama', 'Yasuhiko Kawazu', 'Ichiro Nagai', 'Makiko Ohmoto', 'Yoshiyuki Yukino', 'Shin Aomori']","['heroism', 'sacrifice']",Mitsuo Hashimoto
696,696,214756,Ted 2,2015-06-25,215863606,115,False,68000000,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",58.25,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,"['Comedy', 'Fantasy']","sperm bank, sequel, buddy, courthouse, teddy bear, aftercreditsstinger, toy comes to life",2015,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried', 'Jessica Barth', 'Giovanni Ribisi', 'Morgan Freeman', 'Sam J. Jones', 'Patrick Warburton', 'Michael Dorn', 'Bill Smitrovich', 'John Slattery', 'Cocoa Brown', 'John Carroll Lynch', 'Ron Canada', 'Liam Neeson', 'Dennis Haysbert', 'Patrick Stewart', 'Tom Brady', 'Jay Leno', 'Jimmy Kimmel', 'Kate McKinnon', 'Bobby Moynihan', 'Taran Killam', 'Sebastian Arcelus', 'Jay Patterson', 'Steve Callaghan', 'Nana Visitor', 'Maggie Geha', 'Jessica Szohr', 'Craig Ricci Shaynak', 'Lexi Atkins', 'Jack Knight', 'Lauren Sánchez', 'William Xifaras', 'Curtis Stigers', 'Julius Sharpe', 'Liz Morgan', 'Alec Sulkin', 'Ralph Garman', 'Michael Steven Costello', 'J. Mark Donaldson', 'Frank Lloyd', 'Bart A. Piscitello Jr.', 'Becki Dennis', 'Robert Holfelder', 'Michael Trisler', 'Ryan Hanna', 'Kate Gustafson', 'David Goldman', 'Ted Jessup', 'Ronobir Lahiri', 'Barry Ratcliffe', 'Chris Regan', 'Nefetari Spencer', 'Jeffrey Stubblefield', 'Wellesley Wild', 'Lenny Clarke', 'Chris Neville', 'Rachael MacFarlane', 'Christy Scott Cashman', 'Joseph J. Micucci', 'Josiah Blount', 'Johnny Alves', 'Silvio Cuadra', 'Dustin Ybarra', 'Matthew J. Walters', 'Aaron Zell', 'Scott Wahle', 'John Viener', ""Kate B. O'Brien"", 'Billy Concha', 'Andrew Torres', 'Luke Adams', 'Tara Strong', 'Tiffany', ""Brittany O'Connor"", 'Julie Schmid', 'Rose Wakesho', 'Katie McCabe', 'Stanis Krista Ames', 'Claudia Zielke', 'Alexandra Creteau', 'Vincent M. Biscione', 'Kt Baldassaro', 'Laura-Elise Barrett', 'Anissa Borrego', 'Roseny Carrero', 'John Franchi', 'Chia Chen', 'Lexie Contursi', 'Chassidy Cox', 'Nea Dune', 'Diana Emuge', 'Michelle Fonseca', 'Enku Gubaie', 'London Hall', 'Isabel Wagner', 'Sandra Yap', 'Isabella Sanchez', 'Sagan Rose', 'Elizabeth Pollard', 'Tina Grimm', 'Kim Mulhauser', 'Olivia McCarthy', 'Sophie Mazzaro', 'Anna Maiche', 'Kandiss Lewis', ""Toi'ya Leatherwood"", 'Christopher Weigel', 'Zola Williams', 'Noelle Trudeau', 'Lance Norris', 'Susan Garfield', 'Dustin Christenson']","['humor', 'friendship']",Kelly Cronin
697,697,150689,Cinderella,2015-03-06,543514353,105,False,95000000,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",58.212,/j91LJmcWo16CArFOoapsz84bwxb.jpg,"['Romance', 'Fantasy', 'Family', 'Drama']","magic, kingdom, fairy tale, prince, royalty, orphan, lost shoe, evil stepmother, based on fairy tale, retelling, live action and animation, live action remake",2015,"['Lily James', 'Cate Blanchett', 'Richard Madden', 'Stellan Skarsgård', 'Holliday Grainger', 'Sophie McShera', 'Derek Jacobi', 'Helena Bonham Carter', 'Nonso Anozie', 'Ben Chaplin', 'Hayley Atwell', 'Richard McCabe', 'Rob Brydon', 'Jana Pérez', 'Alex Macqueen', 'Tom Edden', 'Gareth Mason', 'Paul Hunter', 'Eloise Webb', 'Joshua McGuire', 'Matthew Steer', 'Mimî M. Khayisa', 'Laura Elsworthy', 'Ella Smith', 'Ann Davies', 'Gerard Horan', 'Katie West', 'Daniel Tuite', 'Anjana Vasan', 'Stuart Neal', 'Tomiwa Edun', 'Joseph Kloska', 'Andy Apollo', 'Craig Mather', 'Jonny Owen-Last', 'Nari Blair-Mangat', 'Michael Jenn', ""Josh O'Connor"", 'Elina Alminas', 'Janet Dawe', 'Robert J. Fraser', 'Alex Gillison', 'Rajesh Kalhan', 'Joe Kennard', 'João Costa Menezes', 'Gino Picciano', 'Julian Seager', 'Sarah Sharman', 'Zizi Strallen', 'Tom Swacha']","['dreams', 'transformation']",William Dodds
698,698,9487,A Bug's Life,1998-11-25,363258859,95,False,120000000,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",58.168,/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,"['Adventure', 'Animation', 'Comedy', 'Family']","fight, winter, ant-hill, ant, invention, collector, anthropomorphism, grass, duringcreditsstinger",1998,"['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere', 'Phyllis Diller', 'Richard Kind', 'David Hyde Pierce', 'Joe Ranft', 'Denis Leary', 'Jonathan Harris', 'Madeline Kahn', 'Bonnie Hunt', 'Michael McShane', 'John Ratzenberger', 'Brad Garrett', 'Roddy McDowall', 'Edie McClurg', 'Alex Rocco', 'David Ossman', 'Carlos Alazraqui', 'Jack Angel', 'Bob Bergen', 'Kimberly J. Brown', 'Rodger Bumpass', 'Anthony Burch', 'Jennifer Darling', 'Rachel Davey', 'Debi Derryberry', 'Paul Eiding', 'Jessica Evans', 'Bill Farmer', 'Sam Gifaldi', 'Brad Hall', 'Jess Harnell', 'Brenden Hickey', 'Kate Charlotte Hodges', 'Denise Johnson', 'David L. Lander', 'John Lasseter', 'Sherry Lynn', 'Mickie McGowan', 'Courtland Mead', 'Christina Milian', 'Kelsey Mulrooney', ""Ryan O'Donohue"", 'Jeff Pidgeon', 'Phil Proctor', 'Jan Rabson', 'Jordan Ranft', 'Brian M. Rosen', 'Rebecca Schneider', 'Francesca Marie Smith', 'Andrew Stanton', 'Hannah Swanson', 'Russi Taylor', 'Travis Tedford', 'Ashley Tisdale', 'Lee Unkrich', 'Jordan Warkol']","['teamwork', 'adventure']",Lee Unkrich
699,699,87428,That's My Boy,2012-06-14,58058367,116,False,70000000,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",58.135,/oVCsANNQyw1AjRhQ9edFBM8HVCq.jpg,['Comedy'],"infidelity, statutory rape, incest, teacher student relationship, deadbeat dad, female pedophile",2012,"['Adam Sandler', 'Andy Samberg', 'Leighton Meester', 'Vanilla Ice', 'Tony Orlando', 'Will Forte', 'Milo Ventimiglia', 'Susan Sarandon', 'James Caan', 'Blake Clark', 'Nick Swardson', 'Eva Amurri', 'Meagen Fay', 'Ana Gasteyer', 'Rachel Dratch', 'Peggy Stewart', 'Luenell', 'Ciara', 'Justin Weaver', 'Todd Bridges', 'Dan Patrick', 'Rex Ryan', 'Dana Goodman', 'Julia Lea Wolov', 'Rebecca Marshall', 'Abigail Klein', 'Carrie Wiita', 'Jackie Sandler', 'Erin Andrews', 'Sam Kaufman', 'Danny Mendelson', 'Colin Quinn', 'Peter Dante', 'Rao Rampilla', 'Patty Ross', 'Chris Titone', 'J.D. Donaruma', 'Alan Thicke', 'Ian Ziering', 'Mike Sandler', 'Sadie Sandler', 'Sunny Sandler', 'Abdoulaye NGom', 'Baron Davis', 'Amber Paul', 'Brad Grunberg', 'Dennis Dugan', 'Allen Zwolle', 'Nancy Yee', 'Koji Kataoka', 'Jason Venezia', 'Kristen Valinch', 'Sheriden Thomas', 'Claude Tondreau', 'Michael J. Cammilleri', 'Scott T. Beardsley', 'Christian E. Boeger', 'Sue Lee', 'Robert Harvey', 'Paul Pabst', 'Todd J. Fritz', ""Patrick S. O'Connor"", 'Andrew J. Perloff', 'Rich Eisen', 'Darra Boyd', 'John Franchi', 'Colleen Kelly']","['family', 'humor']",Tyler Spindel
700,700,22620,Scooby-Doo! The Mystery Begins,2009-09-12,0,82,False,0,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",58.083,/fUbx2NFwRTmRMtwcTbzEd804WQj.jpg,"['Mystery', 'Comedy', 'Fantasy']","high school, friendship, spirit, dog, family, high school student",2009,"['Nick Palatas', 'Hayley Kiyoko', 'Frank Welker', 'Robbie Amell', 'Kate Melton', 'Benita Ha', 'Shawn Macdonald', 'C. Ernst Harth', 'Garry Chalk', 'Kurt Evans', 'Kira Clavell', 'Lorena Gale', 'Christopher Attadia', 'Jordana Largy', 'Leah James', 'David Hurtubise', 'Dee Jay Jackson', 'Brian J. Sutton', 'Al Rodrigo', 'Devin Thomas']","['mystery', 'friendship']",Brian Levant
701,701,1091,The Thing,1982-06-25,19629760,109,False,15000000,"A team of American scientists investigate the empty, destroyed base of their Norwegian counterparts in Antarctica, only to discover a terrifying life force that can take the form of its prey.",57.921,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,"['Horror', 'Mystery', 'Science Fiction']","spacecraft, space marine, based on novel or book, isolation, mutation, paranoia, snowstorm, research station, alien life-form, alien, remake, creature, helicopter pilot, antarctica, shape shifting alien, alien infection, sled dogs, alien monster, alien parasites, isolated place, uncertainty, body horror, ambiguity",1982,"['Kurt Russell', 'Keith David', 'Wilford Brimley', 'T.K. Carter', 'David Clennon', 'Richard Dysart', 'Charles Hallahan', 'Peter Maloney', 'Richard Masur', 'Donald Moffat', 'Joel Polis', 'Thomas G. Waites', 'Norbert Weisser', 'Larry Franco', 'Nate Irwin', 'William Zeman', 'Adrienne Barbeau', 'John Carpenter']","['fear', 'isolation']",John Carpenter
702,702,343611,Jack Reacher: Never Go Back,2016-10-19,162146076,118,False,60000000,"When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",57.904,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,"['Action', 'Thriller']","based on novel or book, homicide, falsely accused, opium, new orleans, louisiana, sequel, false accusations, hdd",2016,"['Tom Cruise', 'Cobie Smulders', 'Danika Yarosh', 'Aldis Hodge', 'Patrick Heusinger', 'Madalyn Horcher', 'Jessica Stroup', 'Holt McCallany', 'Robert Knepper', 'Robert Catrini', 'Judd Lormand', 'Christopher Berry', 'Hunter Burke', 'Jason Douglas', 'Lizeth Hutchings', 'Marisela Zumbado', 'Alexandra Lucchesi', 'Anthony Molinari', 'Theo Kypri', 'Talbott Lin', 'M. Serrano', 'Nicole Barré', 'Craig Henningsen', 'Giovanni Silva', 'Ryan Broussard', 'Josh Breslow', 'Ninja N. Devoe', 'Ernest Wells', 'Caroline Hebert', 'Michael Papajohn', 'Sharon E. Smith', 'Martin Covert', 'Abbie Gayle', 'Rae Varela', 'Taylor Faye Ruffin', 'Lee Child', 'Robert Larriviere', 'Teri Wyble', 'Gordon Alexander', 'Sean Boyd', 'Zachary James Rukavina', 'Jared Bankens', 'Robert Segari', 'Austin Hébert', 'Darcel White Moreno', 'Jenny Ballard', 'Jesse Malinowski', 'Billy Slaughter', 'Ben VanderMey', 'Ashley Wilks', 'Robert J. Gilchrist', 'Bennie Pete', 'Tyrus Chapman', 'Larry Lamar Brown', 'Phillip Sherrell Armand', 'Harry Darvell Cook', 'John Arvin Gilbert', 'Dwayne Finnie', 'Alvarez Huntley', 'Sabrina Gennarino', 'Chase Savoie', 'Timothy Carr', 'Gino Galento', 'Sam Medina', 'Julia Holt']","['action', 'justice']",Edward Zwick
703,703,14411,Sinbad: Legend of the Seven Seas,2003-07-02,80767884,90,False,60000000,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",57.842,/mtkPe9AMiXloYPCsldSbxKuXXWJ.jpg,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']","prince, water monster, goddess, sailor, arabian nights, 8th century",2003,"['Brad Pitt', 'Catherine Zeta-Jones', 'Michelle Pfeiffer', 'Joseph Fiennes', 'Dennis Haysbert', 'Timothy West', 'Adriano Giannini', 'Raman Hui Shing-Ngai', 'Chung Chan', 'Jim Cummings', 'Conrad Vernon', 'Andrew Birch', 'Chris Miller', 'Frank Welker']","['adventure', 'heroism']",Tim Johnson
704,704,303857,Dragon Ball Z: Resurrection 'F',2015-04-18,61768190,93,False,5000000,"One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",57.816,/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,"['Action', 'Animation', 'Science Fiction']","resurrection, sequel, based on manga, alien attack, anime",2015,"['Masako Nozawa', 'Ryo Horikawa', 'Ryusei Nakao', 'Koichi Yamadera', 'Masakazu Morita', 'Hiromi Tsuru', 'Mayumi Tanaka', 'Masaharu Satô', 'Toshio Furukawa', 'Takeshi Kusao', 'Hikaru Midorikawa', 'Natsuki Hanae']","['action', 'resurrection']",Yasunori Goto
705,705,8355,Ice Age: Dawn of the Dinosaurs,2009-06-26,886686817,94,False,90000000,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",57.649,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,"['Animation', 'Comedy', 'Family', 'Adventure']","insanity, ice age, bridge, sequel, jungle, prehistory, dinosaur, creature, birth, duringcreditsstinger",2009,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Simon Pegg', 'Seann William Scott', 'Josh Peck', 'Chris Wedge', 'Karen Disher', 'Kristen Wiig', 'Eunice Cho', 'Harrison Fahn', 'Maile Flanagan', 'Jason Fricchione', 'Bill Hader', 'Kelly Keaton', 'Joey King', 'Lucas Leguizamo', 'Jane Lynch', 'Regan Mizrahi', 'Clea Lewis', 'Allegra Leguizamo', 'Carlos Saldanha', 'Claudia Besso', 'Bea Miller', 'Christian Pikes', 'Avery Christopher Plum', 'Joe Romano', 'Manoela Scarpa Saldanha', 'Sofia Scarpa Saldanha', 'Cindy Slattery', 'Matt Adler', 'Steve Alterman', 'Anthony Amorim', 'Holly Dorff', 'Nicole Ehinger', 'David H. Kramer', 'Selenis Leyva', 'Matt McCarthy', 'David McCharen', 'Tim Nordquist', 'Devika Parikh', 'Alexandra Pisacane', 'Jake Schwencke', 'Amanda Scott', 'Johnathan Tchaikovsky', 'Pamala Tyson', 'June Christopher', 'Frank Welker']","['family', 'adventure']",Carlos Saldanha
706,706,91314,Transformers: Age of Extinction,2014-06-25,1104054072,165,False,210000000,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",57.581,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,"['Science Fiction', 'Action', 'Adventure']","music video, sequel, alien, based on toy, giant robot, robot, transformers",2014,"['Mark Wahlberg', 'Peter Cullen', 'Stanley Tucci', 'Kelsey Grammer', 'Nicola Peltz Beckham', 'Jack Reynor', 'Frank Welker', 'Sophia Myles', 'Li Bingbing', 'Titus Welliver', 'John Goodman', 'Ken Watanabe', 'John DiMaggio', 'Mark Ryan', 'T.J. Miller', 'James Bachman', 'Thomas Lennon', 'Charles Parnell', 'Erika Fong', 'Han Geng', 'Michael Christopher Collins', 'Zou Shiming', 'Richard Riehle', 'Patrick Bristow', 'Cleo King', 'Calvin Wimmer', 'Glenn Keogh', 'David Midthunder', 'Richard Gallion', 'Nick Horst', 'Kassem Gharaibeh', 'Edward T. Welburn', 'Yanis Kalnins', 'Peter A Kelly', 'Jessica Gomes', 'Andreas Beckett', 'Alexander Leeb', 'Jamison Haase', 'Drew Wicks', 'Gene Shieh', 'Woei Bee', 'Wang Ying', 'William Wang', 'Melanie Specht', 'Abigail Klein', 'Greg Matthew Anderson', 'Austin Lin', 'Victoria Summer', 'Kevin Covais', 'B. Adam Baillio', 'Mikal Vega', 'Andrew Arrabito', 'Tyrone Smith', 'Kenny Sheard', 'Kevin Kent', 'Michael Wong', 'Winston Yeh Ying-Wen', 'Ray Lui', 'Candice Zhao', 'Li Jun Ting', 'Howard Y. Woo', 'Jingsheng Yu', 'Ben Wang', 'Eddie San Chan', 'Zhang Tianyu', 'Wu Gang', 'Teresa Daley', 'Robert Foxworth', 'Reno Wilson', 'Michael Bay']","['action', 'technology']",Alicia Accardo
707,707,106,Predator,1987-06-12,98267558,107,False,15000000,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,57.562,/9XibNLfmUWCg0PPydmyoCl1KxvF.jpg,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","guerrilla warfare, central and south america, predator, trap, alien, survival, stalking, creature, alien invasion, invisible, commando, violence",1987,"['Arnold Schwarzenegger', 'Carl Weathers', 'Kevin Peter Hall', 'Elpidia Carrillo', 'Bill Duke', 'Jesse Ventura', 'Sonny Landham', 'Richard Chaves', 'R.G. Armstrong', 'Shane Black', 'Peter Cullen', 'Steve Boyum', 'William H. Burton Jr.', 'Henry Kingi', 'Sven-Ole Thorsen', 'Jack Verbois', 'Franco Columbu']","['survival', 'fear']",John McTiernan
709,709,4248,Scary Movie 2,2001-07-04,141220678,83,False,45000000,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",57.251,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,['Comedy'],"exorcism, haunted house, parody, spoof, horror spoof, secret door, college student, school project, haunted mansion, horror parody",2001,"['Anna Faris', 'Regina Hall', 'Shawn Wayans', 'Marlon Wayans', 'Christopher Masterson', 'David Cross', 'Kathleen Robertson', 'Tori Spelling', 'Tim Curry', 'Chris Elliott', 'James Woods', 'Andy Richter', 'Veronica Cartwright', 'Natasha Lyonne', 'Richard Moll', 'James DeBello', 'Beetlejuice', 'Vitamin C', 'Jennifer Curran', 'Antony Acker', 'Mark Barrett', 'Richard Bellos', 'Suzanne Bianqui', 'Natale Bosco', 'Joann Connor', 'Bradley Fisher', ""Suzanne O'Donnell"", 'Kristi Pearce', 'Donna Silverberg', 'Helene Strayer', 'Lee R. Mayes', 'Robert Schimmel', 'Cordelia Reinhard', 'Matthew Friedman', 'Suli McCullough']","['humor', 'parody']",Pam Leonte
710,710,105864,The Good Dinosaur,2015-11-14,332207671,93,False,175000000,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,57.167,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,"['Adventure', 'Animation', 'Family']","friendship, tyrannosaurus rex, cartoon, friends, alternate history, dinosaur, fear, storm, nature, journey",2015,"['Frances McDormand', 'Raymond Ochoa', 'Jeffrey Wright', 'Steve Zahn', 'Sam Elliott', 'Anna Paquin', 'John Ratzenberger', 'A.J. Buckley', 'Marcus Scribner', 'Peter Sohn', 'Maleah Nipay-Padilla', 'Jack Bright', 'Ryan Teeple', 'Jack McGraw', 'Mandy Freund', 'Steven Clay Hunter', 'David Boat', 'Carrie Paff', 'Calum Grant']","['friendship', 'growth']",Kelsey Mann
711,711,204553,Cold Eyes,2013-07-03,37795598,119,False,0,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.",57.107,/77Srq9bAJkB1RE1GBAyBA9Y6ivN.jpg,"['Adventure', 'Crime', 'Action', 'Thriller']",cold eyes,2013,"['Jung Woo-sung', 'Sul Kyung-gu', 'Han Hyo-joo', 'Jin Kyung', 'Lee Jun-ho', 'Lee Dong-hwi', 'Byun Yo-han', 'Son Min-seok', 'Jang Won-hyung', 'Kim Ji-hoon', 'Lee Hyun-kyun', 'Lee Hwa-Jung', 'Lee Tae-hyeong', 'Yoon Don-sun', 'Kim Byeong-ok', 'Enes Kaya', 'Park Chung-hwan', 'Kang Jun-seok', 'Simon Yam', 'Byeon Woo-jong', 'Kang Shin-Ha', 'Seo Suk-kyu', 'Park Ji-yeon']","['thriller', 'suspense']",Kim Byung-seo
712,712,11970,Hercules,1997-06-20,252712101,93,False,85000000,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",57.069,/qQsspacWlYn5GZxz15ZhvGqkxgh.jpg,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","peasant, hades, musical, pegasus, zeus, ancient greece, aftercreditsstinger, olympus, hercules, worth",1997,"['Tate Donovan', 'Josh Keaton', 'Roger Bart', 'Danny DeVito', 'James Woods', 'Susan Egan', 'Bobcat Goldthwait', 'Matt Frewer', 'Rip Torn', 'Samantha Eggar', 'Barbara Barrie', 'Hal Holbrook', 'Paul Shaffer', 'Amanda Plummer', 'Carole Shelley', 'Paddi Edwards', 'Charlton Heston', 'Lillias White', 'Cheryl Freeman', 'LaChanze', 'Roz Ryan', 'Jim Cummings', 'Keith David', 'Wayne Knight', 'Sherry Lynn', 'Mickie McGowan', 'Jack Angel', 'Debi Derryberry', 'Patrick Pinney', 'Corey Burton', 'Mary Kay Bergman', 'Kathleen Freeman']","['strength', 'mythology']",Chung Sup Yoon
713,713,492105,New Golden Lotus III,1996-04-13,0,0,False,0,"3rd episode of a serie of 5. Chinny is stuck in a marriage with a disgusting midget, but is seduced and tricked into becoming the fifth concubine of lecherous official Simon Hsin. While Chinny is mistreated by the other concubines, Simon has affairs with anything that movies, poisons Chinny's husband, and imprisons her brother-in-law. It soon becomes apparent that this is Simon's M.O. when he steals another man's wife and kills him as well",56.943,/2jkgMD8z1PdajX3zmYmKz4Xy3Fm.jpg,"['Drama', 'Romance']",,1996,"['Pal Sinn Lap-Man', 'Asami Kanno', 'Cindy Yip Sin-Yi', 'Choi Mei-yau']","['desire', 'drama']",
714,714,637649,Wrath of Man,2021-04-22,103966489,119,False,40000000,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",56.933,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,"['Crime', 'Thriller', 'Action']","robbery, crime boss, revenge, shootout, shooter, los angeles, california, theft, security guard, ex soldier, cash truck",2021,"['Jason Statham', 'Holt McCallany', 'Josh Hartnett', 'Scott Eastwood', ""Darrell D'Silva"", 'Babs Olusanmokun', 'Jeffrey Donovan', 'Eddie Marsan', 'Andy García', 'Niamh Algar', 'Alex Ferns', 'Laz Alonso', 'Deobia Oparei', 'Chris Reilly', 'Raúl Castillo', 'Post Malone', 'Lyne Renee', 'Rocci Williams', 'Anthony Molinari', 'Tadhg Murphy', 'Matthew Illesley', 'Rebecca Calder', 'Jason Wong', 'Alessandro Babalola', 'Eli Brown', 'Cameron Jack', 'Montana Manning', 'Josh Cowdery', 'Eve Macklin', 'Fernando Martinez', 'Stevee Davies', 'James Warren', 'Sam Shoubber', 'Leonardo Lacaria', 'Khalid Ghajji', 'Anthony Elfonzia', 'Martin Bratanov', 'Phoebe Farnham', 'Mark Shrimpton', 'Dee Pearce', 'Cain Aiden', 'Stephanie Mae', 'Christian Sanderson', 'Luke Lynch', 'Rob Delaney', 'Puneet Tyagi', 'Gerald Tyler', 'Daniel Joseph Woolf']","['revenge', 'action']",Guy Ritchie
715,715,760741,Beast,2022-08-11,56000000,93,False,0,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",56.868,/f18rGcLlawKjNC5KRh36S0mvRlY.jpg,"['Thriller', 'Action', 'Horror', 'Adventure']",wild animal,2022,"['Idris Elba', 'Leah Sava Jeffries', 'Iyana Halley', 'Sharlto Copley', 'Martin Munro', 'Liyabuya Gongo', 'Daniel Hadebe', 'Thapelo Sebogodi', 'Mduduzi Mavimbela', 'Chris Gxalaba', 'Kazi Khuboni', 'Chris Langa']","['survival', 'fear']",Baltasar Kormákur
