,Unnamed: 0,id,title,release_date,revenue,runtime,adult,budget,overview,popularity,poster_path,genres,keywords,year,actors,emotions,director
2227,2227,431580,Abominable,2019-09-19,190304772,97,False,75000000,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",27.909,/20djTLqppfBx5WYA67Y300S6aPD.jpg,"['Family', 'Animation', 'Adventure', 'Comedy']","yeti, family relationships, reunion, snow, aftercreditsstinger, mount everest, quest, zoologist",2019,"['Chloe Bennet', 'Albert Tsai', 'Eddie Izzard', 'Tenzing Norgay Trainor', 'Joseph Izzo', 'Sarah Paulson', 'Tsai Chin', 'Michelle Wong', 'Rich Dietl', 'James Hong', 'Christine Lin', 'Kym Miller', 'Jason Ko', 'Trevor Devall', 'Karen Huie', 'Vic Chao', 'Fernando Chien', 'Reuben Uy', 'David P. Smith', 'Walt Dohrn', 'Elizabeth Pan', 'Rupert Gregson-Williams', 'Ewan Chung', ""J'Dvonte"", 'Jessika Van']","['friendship', 'family', 'resilience']",Todd Wilderman
2228,2228,332562,A Star Is Born,2018-10-03,433888866,136,False,36000000,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",27.891,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,"['Music', 'Drama', 'Romance']","concert, country music, waitress, pop star, self-destruction, talent, addiction, death of father, alcoholism, remake, aspiring singer, singer, fame, tinnitus, falling in love, insecurity, alcoholic, death of mother, aspiration, death of parent, showbiz, emotional vulnerability, hearing impaired, brother brother relationship",2018,"['Lady Gaga', 'Bradley Cooper', 'Sam Elliott', 'Andrew Dice Clay', 'Rafi Gavron', 'Anthony Ramos', 'Dave Chappelle', 'Alec Baldwin', 'Marlon Williams', 'Brandi Carlile', 'Ron Rifkin', 'Barry Shabaka Henley', 'Michael D. Roberts', 'Michael Harney', 'Rebecca Field', 'Derek Kevin Jones', 'Willam Belli', 'Dennis Tong', 'Josh Wells', 'Greg Grunberg', ""D.J. 'Shangela' Pierce"", 'Eddie Griffin', 'Drena De Niro', 'Sanaa Chappelle', 'Leandro De Niro Rodriguez', 'Jacob Schick', 'Gabe Fazio', 'Benjamin Rice', 'Halsey', 'William H. Slattery III', 'Matthew Libatique', 'Robert S. Wilhelm Jr.', 'Luenell', 'Lukas Nelson', 'Anthony LoGerfo', 'Alberto Bof', 'Corey McCormick', 'Jesse Siebenberg', 'Tato Melgar', 'Don Was', 'Victor Indrizzo', 'George Doering', 'Michael Bearden', 'Lenny Castro', 'Chris Kelly', 'Don Roy King', 'Gena Rositano', 'Greg Scarnici', 'Michael Mancini', 'Richy Jackson', 'Christine Grady', 'Imani Wisdom', 'Christopher Martinez', 'Amanda Balen', 'Montana Efaw', 'Caroline M. Diamond', 'Sloan-Taylor Rabinor', 'China Taylor', 'Hunter Goligoski', 'Joey Courteau', 'Julian Astudillo', 'Frank Anello']","['fame', 'addiction', 'love']",Lyn Matsuda Norton
2229,2229,941,Lethal Weapon,1987-03-06,120207127,110,False,15000000,"Veteran buttoned-down LAPD detective Roger Murtaugh is partnered with unhinged cop Martin Riggs, who -- distraught after his wife's death -- has a death wish and takes unnecessary risks with criminals at every turn. The odd couple embark on their first homicide investigation as partners, involving a young woman known to Murtaugh with ties to a drug and prostitution ring.",27.89,/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']","showdown, police, self-destruction, mixed martial arts, los angeles, california, police detective, ex soldier, wisecrack humor, buddy cop, lapd, maverick cop, homicide detective, christmas, death of wife, action hero",1987,"['Mel Gibson', 'Danny Glover', 'Gary Busey', 'Mitchell Ryan', 'Tom Atkins', 'Darlene Love', 'Traci Wolfe', 'Jackie Swanson', 'Damon Hines', 'Ebonie Smith', 'Bill Kalmenson', 'Lycia Naff', 'Patrick Cameron', 'Don Gordon', 'Jimmie F. Skaggs', 'Jason Ronard', 'Blackie Dammett', 'Gail Bowman', 'Robert Fol', 'Selma Archerd', 'Richard B. Whitaker', 'Mary Ellen Trainor', 'Steve Kahan', 'Jack Thibeau', 'Grand L. Bush', ""Ed O'Ross"", 'Gustav Vintas', 'Paul Tuerpe', 'Chad Hayes', 'Chris D.', 'Sven-Ole Thorsen', 'Peter DuPont', 'Gilles Kohler', 'Cedric Adams', 'Jim J. Poslof', 'Al Leong', 'Michael Shaner', 'Natalie Zimmerman', 'Deborah Dismukes', 'Cheryl Baker', 'Terri Lynn Doss', 'Sharon K. Brecke', 'Donald Gooden', 'Alphonse Philippe Mouzon', 'Shaun Hunter', 'Everitt Wayne Collins Jr.', 'Lenny Juliano', 'Henry Brown', 'Brian Strohm', 'Teresa Kadotani', 'Frank Reinhard', ""John O'Neill"", 'Tom Noga', 'Larry Clardy', 'Renée Estevez', 'Bob Harks', 'Kathleen Harrison', 'Conrad Hurtt', 'Mic Rodgers', 'Joan Severance', 'Chris Tashima', 'Norman D. Wilson']","['violence', 'brotherhood', 'justice']",Richard Donner
2230,2230,695568,Finding Grace,2020-04-21,0,106,False,0,"A struggling family, already on the verge of disintegration, faces new challenges that will test their faith in God and each other.",27.885,/cE1pT8biarqm2Sjk094Sdygsu69.jpg,['Drama'],,2020,"['Erin Gray', 'David Keith', 'Bo Svenson', 'Paris Warner', 'Jasen Wade', 'Phyllis Spielman', 'Lacy Hartselle', 'Gage Maynard', 'Bethany Davenport', 'Braden Balazik', 'Kisha Sharon Oglesby', 'Warren Fast']","['faith', 'family', 'healing']",
2231,2231,13700,Home on the Range,2004-04-02,145358062,76,False,110000000,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",27.878,/9xIIo4FMquy5SRqn8hppyr2QadR.jpg,"['Animation', 'Family']","farm, animal, dairy cow",2004,"['Roseanne Barr', 'Judi Dench', 'Jennifer Tilly', 'Steve Buscemi', 'G.W. Bailey', 'Cuba Gooding Jr.', 'Randy Quaid', 'Lance LeGault', 'Charles Dennis', 'Sam Levine', 'Joe Flaherty', 'Richard Riehle', 'Carole Cook', 'Estelle Harris', 'Charlie Dell', 'Bobby Block', 'Keaton Savage', 'Ross Simanteris', 'Marshall Efron', 'Charles Haid', 'Mark Walton', 'Mickie McGowan', 'Debi Derryberry', 'Patrick Warburton', 'Dennis Weaver', 'Ann Richards', 'Edie McClurg', 'Peter Siragusa', 'Bruce A. Young', 'Phil Proctor', 'Michael Bell', 'Timothy Robert Blevins', 'Bob Bouchard', 'Tami Tappan Damiano', 'Randy Erwin', 'Troy Evans', 'Bill Farmer', 'Linda Griffin', 'Pam Hamill', 'Roger L. Jackson', 'Leslie Jordan', 'Linda Kerns', 'Kevin Ligon', 'Jordan Orr', 'Wilbur Pauley', 'Evan Sabara', 'Garnett Sailor', 'Peter Samuel', 'John Sanford', 'Jim Ward', 'Joe Whyte', 'Roger Yuan']","['humor', 'animals', 'adventure']",Chris Buck
2232,2232,25237,Come and See,1985-07-09,168817,142,False,0,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",27.875,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,"['Drama', 'War']","nazi, war crimes, insanity, world war ii, surrealism, wehrmacht, teenage girl, atrocity, genocide, russian army, mine field, horrors of war, premature aging, byelorussia, children in wartime",1985,"['Aleksei Kravchenko', 'Olga Mironova', 'Liubomiras Laucevicius', 'Vladas Bagdonas', 'Jüri Lumiste', 'Viktors Lorencs', 'Kazimir Rabetsky', 'Yevgeni Tilicheyev', 'Aleksandr Berda', 'G. Velts', 'Viktor Vasiliev', 'Igor Gnevashev', 'Vasiliy Domrachyov', 'Gennadiy Yelkin', 'Evgeniy Kryzhanovskiy', 'N. Lisichenok', 'Viktor Manaev', 'Takhir Matyullin', 'Pyotr Merkuryev', 'Valentin Mishatkin', 'Gennady Matytskiy', 'Yevgeniya Polyakova', 'Anatoly Slivnikov', 'Georgiy Strokov', 'Tatyana Shestakova', 'Oleg Shapko', 'Nina Evdokimova', 'Valery Kravchenko', 'Aleksandra Rovenskikh', 'Aleksandr Solopov', 'Igor Bezyaev', 'Yakov Ovchukov-Suvorov', 'Svetlana Zelenkovskaya']","['horror', 'war', 'trauma']",Elem Klimov
2233,2233,9255,Hot Shots! Part Deux,1993-05-21,133752825,86,False,25000000,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",27.868,/zh9EGK970GHo10ETclWBOjZVUOK.jpg,"['Action', 'Comedy', 'War']","rescue, swordplay, liberation of hostage, secret agent, parody, iraq war, near east",1993,"['Charlie Sheen', 'Lloyd Bridges', 'Valeria Golino', 'Richard Crenna', 'Rowan Atkinson', 'Miguel Ferrer', 'Brenda Bakke', 'Jerry Haleva', 'David Wohl', 'Mitchell Ryan', 'Michael Colyar', 'Ryan Stiles', 'Rosemary Johnston', 'Ben Lemon', 'Buck McDancer', 'Larry Lindsey', 'Ed Beheler', 'Daniel T. Healy', 'Jay Koch', 'Charles Haugk', 'Dian Kobayashi', 'Bob Vila', 'Stuart Proud Eagle Grant', 'J. D. DeKranis', 'Bob Legionaire', 'Corey Rand', 'Tony Edwards', 'James Lew', 'Gerald Okamura', 'Chi Muoi Lo', 'Ron Pitts', 'Norm Compton', 'Kelly Connell', 'Wayne Satz', 'Pat Harvey', 'Joseph V. Perry', 'Oz Tortora', 'Judith Kahan', 'Shaun Toub', 'Mark Steen', 'Carey Tall Sr.', 'Don Miloyevich', 'Ed Nassaney', 'Andrew M. Siegel', 'C. Ransom Walrod', 'John Escobar', 'Nancy Abrahams', 'Charlie Abrahams', 'Jane Butenoff', 'Louise Yaffe', 'Eleanor Schiff', 'Pamela Thompson', 'Karen Proft', 'Jack I. Bernstein', 'Don Gruenberg', 'Alice Gruenberg', 'Jamie Abrahams', 'Joseph Abrahams', 'Alison Anne Abrohams', 'Deborah Hwang-Marriott', 'William Haig Marriott', 'Shelley Beattie', 'Raye Hollitt', 'Andreas Katsulas', 'Clyde Kusatsu', 'Gregory Sierra', 'Martin Sheen', 'Al Leong']","['absurdity', 'action', 'satire']",
2234,2234,8413,Event Horizon,1997-08-15,26673242,96,False,60000000,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously 7 years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors, and that the horrors that befell the Event Horizon's previous journey are still present.",27.847,/6b5Kux470PpQkgBdRqE9WtUpYfE.jpg,"['Horror', 'Science Fiction', 'Mystery']","space marine, nightmare, insanity, delusion, hallucination, space travel, cryogenics, gore, black hole, crew, flashback, evil spirit, alternate dimension, hellgate, religion, explosion, burning man, rescue team, super power, trapped in space, distress signal, 2040s, spaceship, brutal violence",1997,"['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan', 'Joely Richardson', 'Richard T. Jones', 'Jack Noseworthy', 'Jason Isaacs', 'Sean Pertwee', 'Peter Marinker', 'Holley Chant', 'Barclay Wright', 'Noah Huntley', 'Robert Jezek', 'Teresa May', 'Emily Booth']","['terror', 'space', 'madness']",Paul W. S. Anderson
2235,2235,702936,Sniper: Assassin's End,2020-06-15,68881,95,False,0,"Special Ops sniper Brandon Beckett (Chad Michael Collins) is set up as the primary suspect for the murder of a foreign dignitary on the eve of signing a high-profile trade agreement with the United States. Narrowly escaping death, Beckett realizes that there may be a dark operative working within the government, and partners with the only person whom he can trust: his father, legendary sniper Sgt. Thomas Beckett (Tom Berenger). Both Becketts are on the run from the CIA, Russian mercenaries, and a yakuza-trained assassin with sniper skills that rival both legendary sharpshooters.",27.843,/AiymaaYeAl9ZBoyUz2tz4k2XaKv.jpg,['Action'],"sniper, female sniper",2020,"['Chad Michael Collins', 'Sayaka Akimoto', 'Ryan Robbins', 'Lochlyn Munro', 'Emily Tennant', 'Michael Jonsson', 'Vincent Gale', 'Tom Berenger', 'Sasha Piltsin', 'Bethany Brown', 'Gerald Paetz', 'Sean Kohnke', 'Jason William Day', 'Victor Favrin', 'Fraser Corbett', 'Fraser Aitcheson', 'Aaron Collett', 'James Rha', 'Riley Davis', 'Alex Barima', 'C. Ernst Harth', 'Arran Henn', 'Alyssa Barbara', 'Ania Markiewicz']","['sniping', 'pursuit', 'loyalty']",Kaare Andrews
2236,2236,485811,Redcon-1,2018-09-07,0,117,False,0,"After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, it’s only a matter of time before it breaks its boundaries and the biggest problem of all… any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.",27.834,/vVPrWngVJ2cfYAncBedQty69Dlf.jpg,"['Action', 'Horror', 'Science Fiction']","martial arts, zombie, soldier",2018,"['Oris Erhuero', 'Carlos Gallardo', 'Mark Strange', 'Joshua Dickinson', 'Martyn Ford', 'Akira Koieyama', 'Katarina Leigh Waters', 'Michael Sheehan', 'Euan Macnaughton', 'Robert Goodale', 'Douglas Russell', 'Marc Baylis', ""Orla O'Rourke"", 'Jasmine Mitchell', 'Lyndsay Fielding', 'Madeleine Kelly', 'James Hadida', 'Anthony Rhodes', 'Nicolette McKeown', 'Chris Bain', 'Michael Aston', 'Charles Delaney', 'Daniel Godward', 'David Fox', 'Christopher Pearson', 'Brooke Fraser', 'Kaela Sherret', 'Louise Wheeldon', 'Pete Williamson', 'Gavin McDowall', 'Kevin Ashelby', 'Peter Anderson', 'Jobie McPartland', 'Olivia Story', 'Gemma Kershaw', 'Fiona Tulloch', 'Joe Taylor', 'Qaliyah-Storm Sleem', 'Hitesh Pandya', 'Jamie-Lee Beacher', 'Mark Sears']","['zombies', 'war', 'redemption']",Chee Keong Cheung
