,Unnamed: 0,id,title,release_date,revenue,runtime,adult,budget,overview,popularity,poster_path,genres,keywords,year,actors,emotions,director
5497,5497,97434,Gambit,2012-04-25,0,89,False,0,"An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",16.235,/6KOHKBa6toWdGOKHkzmLGjlOLdS.jpg,"['Comedy', 'Crime']","dark comedy, heist, caper, con",2012,"['Colin Firth', 'Cameron Diaz', 'Alan Rickman', 'Tom Courtenay', 'Stanley Tucci', 'Cloris Leachman', 'Alex Macqueen', 'Joe Berryman', 'Anna Skellern', 'Lorna Brown', 'Pip Torrens', 'Julian Rhind-Tutt', 'Selina Cadell', 'Mike Noble', 'Sarah Goldberg', 'Obi Abili', 'Ross Gurney-Randall', 'Paul Leonard', 'Togo Igawa', 'Gerard Horan', 'Sadao Ueda', 'Masashi Fujimoto', 'Charlotte Eaton', 'Jon Wennington', 'Augustina Amoa']","['comedy', 'heist', 'remake']",Michael Hoffman
5498,5498,407887,Operation Chromite,2016-07-27,49196532,111,False,12700000,A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,16.235,/kHnmjA8w4wf4fLsPB9Wmhy2qqTy.jpg,"['History', 'Drama', 'War', 'Action']","korean war, based on true story, historical fiction, korean navy, operation trudy jackson, general douglas macarthur, operation x-ray, incheon, korean army",2016,"['Lee Jung-jae', 'Liam Neeson', 'Lee Beom-soo', 'Jin Se-yeon', 'Jung Jun-ho', 'Kim Seon-a', 'Yoshihiro Akiyama', 'Park Sung-woong', 'Kim Young-ae', 'Jon Gries', 'Shin Soo-hang', 'Sean Dulake', 'Justin Rupple', ""Matthew D'Arcy"", 'Yoon Da-young', 'Go Yoon', 'Andrew William Brand', 'Jeong Seung-won', 'Jin Yong-uk', 'Kim Byeong-ok', 'Park Cheol-min', 'Yang Hee-woo', 'Kil Eun-sung', 'Cho Won-hee', 'Angus Yang', 'Kim Joong-hee', 'Jang Jun-hak', 'Jon Gries', 'Lee Chung-gu', 'Kim Je-yeol', 'Park Jung-won', 'Hyun Seung-ho', 'Lee Won-jong', 'Song Gyeong-cheol', 'Matthew Douma', 'Kim Jung-min', 'Lee Hae-jun', 'Lee Na-kyung', 'Hong Gi-jun', 'Park Kyoung-hee', 'Lee Jin-seong', 'Lee Yu-jin', 'Kim Soo-oh', 'Kim Joong-ki', 'Jung Chan-sung', 'Woo Do-hwan', 'Kim Min-seok', 'Min Hoo', 'Park Sang-won', 'Yoon Soo-hyuk', 'Lee Jae-woo', 'Ham Tae-in', 'Pete Schandall']","['war', 'historical', 'action']",Kim Deok-min
5499,5499,59940,Zebra Lounge,2001-10-04,0,93,False,0,"Alan and Wendy Barnet have been married just long enough for the excitement to have gone out of their relationship, and they're looking for a way to put some spice back in their lives. After placing a personal ad looking for another couple interested in swapping mates, the Barnets are led to the Zebra Lounge, where they meet Jack and Louise Bauer, a pair of seasoned erotic adventurers. While the Barnets find the swinging scene exciting at first, they soon decide it may be doing more harm than good to their marriage. But easing the Bauers out of their lives proves to be neither simple nor safe.",16.235,/hyej1bAJkY39O1tVIYdjLM6nfl6.jpg,['Thriller'],"swinger club, obsession, marriage, suburbia, romance, anger, swinger, voyeurism, woman director, erotic movie",2001,"['Kristy Swanson', 'Stephen Baldwin', 'Brandy Ledford', 'Cameron Daddo', 'Dara Perlmutter', 'Daniel Magder', 'Vince Corazza', 'Brian Paul', 'Howard Hoover', 'J.D. Nicholsen', 'Chris Gillett', 'Stephanie Moore', 'Deborah Tennant', 'Larissa Gomes']","['erotic', 'thriller', 'drama']",Kari Skogland
5500,5500,25284,The Last Seduction,1994-05-26,5842603,110,False,2500000,"Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory convinces her husband, Clay, to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale. After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.",16.227,/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,"['Thriller', 'Crime', 'Romance', 'Drama']","femme fatale, money, drugs, loan shark, neo-noir, erotic thriller",1994,"['Linda Fiorentino', 'Peter Berg', 'Bill Pullman', 'Bill Nunn', 'J. T. Walsh', 'Dean Norris', 'Herb Mitchell', 'Michael Raysses', 'Zack Phifer', 'Brien Varady', 'Donna W. Scott', 'Mik Scriba', 'Erik-Anders Nilsson', 'Patricia R. Caprio', 'Renee Rogers', 'Bill Stevenson', 'Walter Addison', 'Anne Flanagan', 'Mike Lisenco', 'Serena', 'Michelle Davison', 'Jack Shearer']","['lust', 'deception']",John Dahl
5501,5501,35705,Devil in the Flesh,1986-04-22,546904,114,False,0,"An Italian high school student becomes infatuated with a woman he sees outside his class window. Her fiancée is in jail for being involved in a radical movement, and she spends much time in court providing moral support. At first she resists the student's advances, but eventually begins an affair with him. Their situation is condemned by her family and his father, who is the woman's psychologist.",16.224,/kKZ1ShTb7QN7OXduGUR8MU3YAH1.jpg,"['Drama', 'Romance']","eroticism, love affair",1986,"['Maruschka Detmers', 'Federico Pitzalis', 'Anita Laurenzi', 'Alberto Di Stasio', 'Riccardo De Torrebruna', 'Catherine Diamant', 'Anna Orso', 'Lidia Broccolino', 'Stefano Abbati', 'Claudio Botosso', 'Alessandro Partexano', 'Claudio Spadaro']","['obsession', 'lust', 'rebellion']",Marco Bellocchio
5502,5502,524071,Wai's Romance,1994-01-01,0,96,False,0,"Once a wealthy gentleman, Wai was flocked by many single and available women. Now penniless, his ""romantic"" touch has suddenly disappeared. Follow the adventures of Wai and his renewed quest for wealth, romance, and love.",16.223,/duDOyfdgEOyd3e2LEzpG7dxA7WU.jpg,['Comedy'],,1994,"['Alan Ng Siu-Hung', 'Charlie Cho Cha-Lee', 'William Ho', 'Lily Lee Lai-Lai', 'Man Wah Tsui', 'Hung Yue', 'Ng Wing-Sum']","['romance', 'melancholy']",Do Hoi-Sang
5503,5503,30020,Taste of Cherry,1997-09-28,0,99,False,0,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",16.223,/nNUyxHkbJaGd64N74aCUq8LB4Fr.jpg,['Drama'],"suicide, life and death, muslim, talking, nihilism, koran, teheran (tehran), iran, construction site, on the road, suicidal thoughts, road movie, grave digging, driving, road story, iranian new wave, hopelessness, life challenges, self-harm, contemplating suicide, ideologies, religious conversation, iranian cinema, desperation, commit suicide, depressed man",1997,"['Homayoun Ershadi', 'Abdolrahman Bagheri', 'Safar Ali Moradi', 'Mir Hossein Noori', 'Elham Imani', 'Afshin Khorshid Bakhtiari', 'Ahmad Ansari']","['existential', 'melancholy', 'compassion']",Abbas Kiarostami
5504,5504,1613,The 51st State,2001-12-07,12881605,93,False,27000000,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,16.22,/ajzAIFigdM2r4ZsGVa7dB6LSxN7.jpg,"['Thriller', 'Action', 'Comedy', 'Crime']","northern england, chase, gangster, chemical, liverpool, england, organized crime, drugs, laxative, skinheads",2001,"['Samuel L. Jackson', 'Robert Carlyle', 'Emily Mortimer', 'Meat Loaf', 'Rhys Ifans', 'Sean Pertwee', 'Ricky Tomlinson', 'Michael Starke', 'Anna Keaveney', 'Paul Barber', 'Stephen Walters', 'Nigel Whitmey', 'Mac McDonald', 'Michael J. Reynolds', 'Junix Inocian', 'Jake Abraham', 'Aaron Swartz', 'David Webber', 'Nick Bartlett', 'Angus MacInnes', 'Robert Fyfe', 'Robert Jezek', 'Joan Campion', ""Terry O'Neill"", 'Marc Anwar', 'Paul Broughton', 'Sonny Muslim', 'Barbara Barnes', 'Christopher Hunter', 'James Roach', 'Ade']","['chaos', 'humor', 'revenge']",Ronny Yu
5505,5505,108083,Bizarre,1987-01-16,0,98,False,0,A wife escapes her pressure-filled marriage only to have her husband haunt her literally and figuratively.,16.215,/pukUHpfq6azpZ26V4GDMF2yO8JL.jpg,"['Drama', 'Thriller']","escape, marriage, transsexual, woman director",1987,"['Florence Guérin', 'Luciano Bartoli', 'Robert Egon', 'Stefano Sabelli', 'Giuliano Sestili', 'Vasco Santoni', 'Erminia Garofano']","['curiosity', 'confusion', 'lust']",Giuliana Gamba
5506,5506,51533,Let the Bullets Fly,2010-12-20,104731450,132,False,0,"When circumstances force an outlaw to impersonate a county governor and clean up a corrupt town, the Robin Hood figure finds himself in a showdown with the local godfather.",16.212,/pkwBO3XkQLhgb31vl5ZwmGC5meT.jpg,"['Action', 'Comedy']","china, satire, bandit, bandit gang",2010,"['Jiang Wen', 'Chow Yun-Fat', 'Ge You', 'Carina Lau', 'Shao Bing', 'Liao Fan', 'Du Yiheng', 'Li Jing', 'Zhang Mo', 'Wei Xiao', 'Zhou Yun', 'Chen Kun', 'Jiang Wu', 'Feng Xiaogang', 'Hu Jun', 'Yao Lu', 'Miao Pu', 'Michelle Bai', 'Yang Qiyu', 'Yue Hong', 'Xuan Xiaoming']","['rebellion', 'humor', 'violence']",
5507,5507,26428,Agora,2009-05-17,39457342,127,False,70000000,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",16.212,/mAseEqJp4SFaAfcOz8bQsxoRl5R.jpg,"['Adventure', 'Drama', 'History']","egypt, new love, christianity, philosophy, cult, historical figure, sword fight, ancient world, destiny, hypatia, misogyny, persecution, library of alexandria, atheism, political unrest, impossible love, false history, power relations, unfulfillment, master servant relationship, love and romance, unfulfilled love, 5th century",2009,"['Rachel Weisz', 'Max Minghella', 'Oscar Isaac', 'Ashraf Barhom', 'Michael Lonsdale', 'Rupert Evans', 'Homayoun Ershadi', 'Sami Samir', 'Richard Durden', 'Omar Mostafa', 'Manuel Cauchi', 'Oshri Cohen', 'Clint Dyer', 'Yousef Sweid', 'Amber Rose Revah', 'Charles Thake', 'Harry Borg', 'George Harris', 'Sylvester Morand', 'Jordan Kiziuk', 'Christopher Dingli', 'Joseph Camilleri', 'Charles Sammut', 'Alan Meadows', 'Paul Portelli', 'Alan Paris', 'John Montanaro', 'Malcolm Ellul', 'Ray Mangion', 'Mary Rose Bonello', 'André Agius', 'Frederick Testa', 'Pierre Stafrace', 'Clare Agius', 'Wesley Ellul', 'Nikovich Sammut', 'Philip Mizzi', 'John Suda', 'Angele Galea', 'Malcolm Galea', 'Paul Celia', 'Edward Caruana Galizia', 'Guilherme de Franco', 'Robert Ricards', 'Audrey Marie Bartolo']","['awe', 'tragedy', 'intolerance']",Carmen Soriano
5508,5508,23742,Cop Out,2010-02-26,55583804,107,False,30000000,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",16.205,/qA31i7FPVDHezuoevx3497CvZd4.jpg,"['Action', 'Comedy', 'Crime']","daughter, new york city, police, money laundering, locked in trunk of car, undercover cop, baseball card, wedding, police officer, duringcreditsstinger",2010,"['Bruce Willis', 'Tracy Morgan', 'Seann William Scott', 'Ana de la Reguera', 'Adam Brody', 'Kevin Pollak', 'Guillermo Díaz', 'Rashida Jones', 'Michelle Trachtenberg', 'Jason Lee', ""John D'Leo"", 'Juan Carlos Hernández', 'Francie Swift', 'Sean Cullen', 'Cory Fernandez', 'Alberto Bonilla', 'Hannah Ware', 'Fred Armisen', 'Susie Essman', 'Jim Norton', 'Jayce Bartok', 'Larissa Drekonja', 'Mark Consuelos', 'Eddie J. Fernandez', 'Marcus I. Morton', 'Adrian Martinez', 'Jason Hurt', 'Jeff Lima', 'Jeremy Dash', 'Mando Alvarado']","['humor', 'friendship']",Kevin Smith
5509,5509,13284,Barbie: Fairytopia,2005-03-08,0,70,False,0,"Elina is a flower fairy who discovers that her home of Magic Meadow has been overcome by a horrible malady that is killing the flowers and making the fairies unable to fly. With the help of Bibble, a puffball and a giant butterfly named Hue she attempts to find Azura, a Guardian Fairy. She's challenged along the way by the evil Laverna who wants to usurp the Enchantress, the ruler of Fairytopia.",16.202,/a0VPQHpLNCWWmiXwjD7aJVRaH78.jpg,"['Animation', 'Family']","fairy, based on toy",2005,"['Kelly Sheridan', 'Lee Tockar', 'Tabitha St. Germain', 'Kathleen Barr', 'Venus Terzo', 'Britt McKillip', 'Nancy Sorel', 'Chiara Zanni', 'Mark Oliver', 'Alessandro Juliani', 'Michael Dobson', 'Scott McNeil', 'Brian Drummond']","['wonder', 'hope', 'friendship']",William Lau
5510,5510,50359,Hop,2011-03-30,183953723,95,False,63000000,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",16.202,/hRa9MJTgCbSuL3h2CVPwUdYOWJH.jpg,"['Animation', 'Comedy', 'Family']","coup d'etat, slacker, easter, easter bunny, aftercreditsstinger, live action and animation, illumination",2011,"['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Elizabeth Perkins', 'Gary Cole', 'Hugh Laurie', 'David Hasselhoff', 'Chelsea Handler', 'Dustin Ybarra', 'Tiffany Espensen', 'Jimmy Carter', 'Veronica Alicino', 'Coleton Ray', 'Mark Riccardi', 'Greg Lewis', 'Hugh Hefner', 'Rick Pasqualone', 'Django Marsh', 'Robbie Tucker', 'Crystal the Monkey']","['joy', 'ambition']",Tim Hill
5511,5511,4203,Women on the Verge of a Nervous Breakdown,1988-03-25,7179298,88,False,700000,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events.",16.2,/8C5FJlUo96pj1xAs2BKnB58PYzi.jpg,"['Comedy', 'Drama']","infidelity, friendship, airport, madrid, spain, suicide attempt, pregnancy, female friendship, slapstick comedy, female protagonist, terrorism, relationship, nervous breakdown, ex-wife, mental health, sleeping pill, lies, independent film, apartment, actress, frustration",1988,"['Carmen Maura', 'Antonio Banderas', 'Julieta Serrano', 'María Barranco', 'Rossy de Palma', 'Kiti Mánver', 'Guillermo Montesinos', 'Chus Lampreave', 'Eduardo Calvo', 'Loles León', 'Ángel de Andrés López', 'Fernando Guillén', 'Juan Lombardero', 'José Antonio Navarro', 'Ana Leza', 'Mary González', 'Lupe Barrado', 'Joaquín Climent', 'Chema Gil', 'Gabriel Latorre', 'Francisca Caballero', 'Carlos García Cambero', 'Agustín Almodóvar', 'Carmen Espada', 'Federico García Cambero', 'Gregorio Ros', 'Imanol Uribe', 'José Marco']","['chaos', 'heartbreak', 'humor']",Pedro Almodóvar
