,Unnamed: 0,id,title,release_date,revenue,runtime,adult,budget,overview,popularity,poster_path,genres,keywords,year,actors,emotions,director
6294,6294,24102,The Land Before Time VII: The Stone of Cold Fire,2000-12-05,0,75,False,0,"Littlefoot and his pals set off in search of a ""stone of cold fire"" that fell from the night sky. Since he's the only one who has seen it though, nobody really believes him. Petrie's uncle Pterano offers support only because he thinks the stone has secret powers and wants it for himself but conceals this from the rest. The young dinos must figure out the truth, before Pterano gets the power.",14.646,/waUASz6cHXXDVIUomIIwqsGGjzM.jpg,"['Adventure', 'Animation', 'Drama', 'Family']","family relationships, dinosaur",2000,"['Thomas Dekker', 'Kenneth Mars', 'Miriam Flynn', 'Jeff Bennett', 'Jim Cummings', 'Aria Noelle Curzon', 'Anndi McAfee', 'John Ingle', 'Charles Kimbrough', 'Patti Deutsch', 'Tress MacNeille', 'Michael York', 'Rob Paulsen', 'Zoë Gulliksen', 'B.J. Ward']","['wonder', 'teamwork', 'curiosity']",Charles Grosvenor
6295,6295,30178,Stuart Little 3: Call of the Wild,2005-07-14,0,72,False,0,"With school out for the summer,  The Littles are vacationing in a cabin by the lake, and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast, it's up to Stuart and a skunk named Reeko to rescue him and a few other friends.",14.645,/zImw7IVg8dxPkqMfT0L33sdsIHC.jpg,"['Animation', 'Comedy', 'Family']",,2005,"['Michael J. Fox', 'Geena Davis', 'Hugh Laurie', 'Wayne Brady', 'Kevin Schon', 'Corey Padnos', 'Peter MacNicol', 'Virginia Madsen', 'Rino Romano', 'Tara Strong', 'Charlie Adler', 'Tom Kenny', 'Sophia Paden', 'Kath Soucie']","['friendship', 'adventure', 'family']",David Hartman
6296,6296,12312,Joe Somebody,2001-12-21,24516772,99,False,38000000,"When underappreciated video specialist Joe Scheffer is brutally humiliated by the office bully Mark McKinney in front of his daughter, Joe begins a quest for personal redemption. He proceeds by enduring a personal make-over and takes martial arts lessons from a B-action star. As news spreads of his rematch with Mark, Joe suddenly finds himself the center of attention, ascending the corporate ladder and growing in popularity. He's determined to show everyone in his life that he is not a nobody, but a force to be reckoned with.",14.643,/9AJvAour6cslSMy9Q0WLd0jIJh1.jpg,"['Comedy', 'Romance', 'Family', 'Drama']","daughter, martial arts, karate, profession, promotion, ex-wife, parking, slap",2001,"['Tim Allen', 'Julie Bowen', 'Kelly Lynch', 'Greg Germann', 'Hayden Panettiere', 'Patrick Warburton', 'Jim Belushi', 'Ken Marino', 'Wolfgang Bodison', 'Cristi Conaway', 'Robert Joy', 'Tina Lifford', 'James Cada', 'Tawnja Zahradka', 'Ahna Brandvik', 'John Riedlinger', 'Bill McCallum', 'Gavin Lawrence', 'Amy Janette McDonald', 'Emil Herrera', 'Michael Haley', 'Peter Syvertsen', 'Peter Gregory Thomson', 'Claudia Wilkens', 'Jimmy Labriola', 'Ross Turner', 'Michelle Barnes', 'Jesse Ventura']","['self-esteem', 'family', 'growth']",John Pasquin
6297,6297,14924,Sid and Nancy,1986-10-24,2826523,114,False,4000000,"January 1978. After their success in England, the punk rock band Sex Pistols venture out on their tour of the southern United States. Temperamental bassist Sid Vicious is forced by his band mates to travel without his troubled girlfriend, Nancy Spungen, who will meet him in New York. When the band breaks up and Sid begins his solo career in a hostile city, the turbulent couple definitely falls into the depths of drug addiction.",14.642,/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg,"['Drama', 'Romance']","1970s, drug addiction, punk rock, based on true story, sex pistols, co-workers relationship, punk band, sid vicious, music tour, music manager, chelsea hotel, musical acts, toxic relationship",1986,"['Gary Oldman', 'Chloe Webb', 'David Hayman', 'Debby Bishop', 'Andrew Schofield', 'Xander Berkeley', 'Perry Benson', 'Tony London', 'Sandy Baron', 'Sy Richardson', 'Edward Tudor-Pole', 'Biff Yeager', 'Courtney Love', 'Rusty Blitz', 'John Spacely', 'Coati Mundi', 'Anne Lambton', 'Kathy Burke', 'Sara Sugarman', 'Mark Monero', 'Michèle Winstanley', 'Andy Bradford', 'Barbara Coles', 'Pete Lee-Wilson', 'Graham Fletcher-Cook', 'Stuart Fox', 'Victoria Harwood', 'Jude Alderson', 'James Snell', 'Niven Boyd', 'Miguel Sandoval', 'Patti Tippo', 'John M. Jackson', 'Peter McCarthy', 'Desirée Erasmus', 'Gloria LeRoy', 'Milton Selzer', 'Bruce J. Magrane', 'Stefanie Auerbach', 'Jeffrey Kumer', 'Bradley Lieberman', 'Tricia Bartholome', 'Jeanne McCarthy', 'John Snyder', 'Ron Moseley', 'Fox Harris', 'Iggy Pop', 'Suchi Asano', 'Julie St. Claire', 'Daniel Louis Rivas', 'Keith Morris', 'Alexander Folk', 'Alex Cox']","['toxicity', 'rebellion', 'tragedy']",Alex Cox
6298,6298,92060,Michael Jackson's Thriller,1983-11-14,0,13,False,1100000,A night at the movies turns into a nightmare when Michael and his date are attacked by a horde of bloody-thirsty zombies.,14.641,/djv4LM6uanJriwpsOyJzaaSp4gf.jpg,"['Horror', 'Music']","dancing, date, narration, music video, zombie, werewolf, graveyard",1983,"['Michael Jackson', 'Ola Ray', 'Vincent Price', 'Cynthia Garris', 'Mick Garris', 'Hanala Sagal', 'Forrest J. Ackerman', 'Reed Armstrong', 'Rick Baker', 'Miko C. Brando', 'James Canino', 'Greg Cannom', 'Michael DeLorenzo', 'Kim Blank', 'Tony Fields', 'Tony Gardner', 'Cory Hawkins', 'Tom Hester', 'Tim Lawrence', 'Ben Lokey', 'Ned Nalle', 'Vincent Paterson', 'Michael Peters', 'Mark Sellers', 'Kevin Yagher', 'Stephen Bishop', 'Ian A. Stevens', 'Kevin Brennan']","['fear', 'music', 'spectacle']",John Landis
6299,6299,20455,Digimon: The Movie,2000-03-04,16600000,89,False,5500000,"When a powerful new Internet Digimon hatches and begins to consume data at an alarming rate, the Digidestined - kids chosen to save the digital world - must put an end to the destruction before the damage becomes irreversible and worldwide communication halts forever. As computer-based missiles are launched, and a wayward Digimon kidnaps the Digidestined, only the combined efforts of a worldwide network of kids and a new group of ""Digidestined"" can rescue the others and stop global disaster.",14.641,/tiH1muonzAWzlLjPhjAcAYVAjzm.jpg,"['Fantasy', 'Animation', 'Science Fiction', 'Family']","monster, computer, video game, superhero, loss of energy, internet, compilation, battle, giant egg, animal trainer, anime, based on anime, good versus evil, based on tv series, edited from ova, digimon",2000,"['Lara Jill Miller', 'Joshua Seth', 'Bob Papenbrook', 'David Lodge', 'Dorothy Elias-Fahn', 'Michael Sorich', ""Peggy O'Neal"", ""Colleen O'Shaughnessey"", 'Brianne Siddall', 'Jeff Nimoy', 'Bob Buchholz', 'Philece Sampler', 'Mona Marshall', 'Michael Lindsay', 'Michael Reisz', 'Wendee Lee', 'Elizabeth Rice', 'Anna Garduno', 'Neil Kaplan', 'Doug Erholtz', 'Tifanie Christun', 'Ralph Garman', 'Paul St. Peter', 'Tom Fahn', 'Mike Reynolds', 'Kirk Thornton', 'Laura Summer', 'R. Martin Klein', 'Edie Mirman', 'Steve Blum', 'Joseph Pilato', 'Lex Lang', 'Bob Glouberman', 'Brian Donovan', 'Dave Mallow', 'Derek Stephen Prince', 'Robert Axelrod', 'Richard Binsley', 'Edward Glen', 'David Greenlee', 'Bryn McAuley', 'Al Mukaddam', 'Sue Rose', 'Ruby Smith-Merovitz']","['friendship', 'courage', 'digital chaos']",Mamoru Hosoda
6300,6300,9813,The Quiet,2005-09-12,381420,96,False,900000,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father.",14.64,/lXIuHcRGCRk0YBOi41MCHMvGst5.jpg,"['Drama', 'Thriller']","daughter, depression, parent child relationship, deaf-mute, high school sports, incest, woman director",2005,"['Elisha Cuthbert', 'Camilla Belle', 'Martin Donovan', 'Edie Falco', 'Shawn Ashmore', 'Katy Mixon', 'David Gallagher', 'Shannon Woodward', 'Maria Cash', 'Jo Baker', 'Steve Uzzell', 'Ken Thomas', 'Rudy Costa', 'Myrna Cabello', 'Diane Quest', 'Quita Culpepper', 'Sharon Ploeger', 'Jamie Levels', 'Laura E. Johnston', 'Mj Vandivier']","['trauma', 'secrecy', 'tension']",Jamie Babbit
6301,6301,10498,Point of No Return,1993-03-19,30038362,108,False,0,"Hardened criminal Maggie Hayward's consistent violence, even in police custody, ends in the execution chamber. However, top-secret US government agent 'Bob' arranges a staged death, so Maggie can be elaborately trained as a phantom killer and subdued into obedience.",14.638,/ixWqZZMkTbLbcbCn9mJgSlCjQcg.jpg,"['Action', 'Crime', 'Thriller']","death penalty, assassin, washington dc, usa, new orleans, louisiana, doomed man, lethal injection, secret agent, remake",1993,"['Bridget Fonda', 'Gabriel Byrne', 'Dermot Mulroney', 'Miguel Ferrer', 'Anne Bancroft', ""Olivia d'Abo"", 'Richard Romanus', 'Harvey Keitel', 'Lorraine Toussaint', 'Geoffrey Lewis', 'Mic Rodgers', 'Michael Rapaport', 'Ray Oriel', 'Spike McClure', 'Lieux Dressler', 'John Capodice', 'Carmen Zapata', 'Calvin Levels', 'Michael Runyard', 'Bill M. Ryusaki', 'Jodie Markell', 'John Badham']","['redemption', 'action', 'isolation']",John Badham
6302,6302,9592,Open Water 2: Adrift,2006-07-10,6816129,94,False,1200000,A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends when they get stuck in the water many miles from shore and a happy reunion turns into a fight for survival.,14.635,/6bbQxUlPTBGYSWHMshG6K2MxtSl.jpg,"['Drama', 'Horror', 'Thriller']","school friend, mexico, baby, drowning, loss of loved one, yacht, shark",2006,"['Susan May Pratt', 'Eric Dane', 'Richard Speight Jr.', 'Niklaus Lange', 'Ali Hillis', 'Cameron Richardson']","['panic', 'helplessness', 'despair']",Hans Horn
6303,6303,83533,Avatar 3,2025-12-17,0,0,False,500000000,The third entry in the Avatar franchise.,14.635,/eZXoA5BjUxm1fdAKb3lPvbDY2L8.jpg,"['Action', 'Science Fiction', 'Adventure']",sequel,2025,"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver', 'Stephen Lang', 'Kate Winslet', 'Cliff Curtis', 'Oona Chaplin', 'Jack Champion', 'Britain Dalton', 'Trinity Bliss', 'Bailey Bass', 'David Thewlis', 'Joel David Moore', 'CCH Pounder', 'Edie Falco', 'Jemaine Clement', 'Giovanni Ribisi', 'Brendan Cowell', 'Filip Geljo', 'Matt Gerald', 'Duane Evans Jr.', 'Keston John', 'Jeremy Irwin', 'Johnny Alexander']","['awe', 'conflict', 'connection to nature']",James Cameron
